transaction_id,customer_ref,product_sku,product_category,qty,unit_price,currency,discount_pct,payment_method,transaction_datetime,store_channel,campaign_code,is_return,net_amount_thb,customer_segment,region,source_system,campaign_id
8dc1d342-e54c-4a33-9136-14075dd6bbb4,C-00340,SKU_1161,Electronics,4,4195.14,THB,20.0,Credit Card,2024-06-18 10:00:17,Online,,False,13424.45,Regular,Khon Kaen,CRM_LEGACY_MIGRATED,
c0e1ac7d-2186-44ac-b843-8f946d3aae93,,1047,Electronics,2,38413.33,THB,20.0,Credit Card,2024-07-31 21:57:06,Central World,MEA24,False,61461.33,,,,MEMBER_EXCLUSIVE_AUG_2024
a99bc1a8-6710-48c2-801d-e062d73cece2,C-00352,SKU-1030,Fashion,1,2266.31,THB,15.0,PromptPay,2024-08-11 11:03:18,Icon Siam,NUA24,False,1926.36,Regular,Chiang Mai,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
2735d70e-e00b-4306-9315-88c80d513691,C-00662,SKU-1136,Fashion,2,182.82,THB,15.0,Credit Card,2024-07-09 14:06:02,Online,NUA24,False,310.79,VIP,Bangkok,CRM_V2,NEW_USER_ACQUISITION_Q3
19c956fe-b3d0-46db-8d54-d196dd7fb598,C-00541,1200,Fashion,2,748.99,THB,5.0,Credit Card,2024-07-05 20:38:11,Siam,,False,1423.08,New,Chiang Mai,CRM_V2,
0a3e7417-a691-4c9d-b0e0-fed70a7b62fb,C-00519,SKU-1200,Sports,5,1821.56,THB,5.0,PromptPay,2024-08-08 15:52:28,,,False,8652.41,New,Phuket,CRM_LEGACY_MIGRATED,
6677d6be-9101-4e5c-9abf-6c29ac05f482,,SKU_1158,Beauty,3,4264.94,THB,0.0,Cash,2024-06-27 09:57:47,Siam,,False,12794.82,,,,
b3f4b6e4-fc16-4640-84b6-c9255b696848,C-00306,SKU-1170,Electronics,3,512.61,THB,0.0,PromptPay,2024-07-17 16:39:09,Online,BTS24,False,1537.83,VIP,Chonburi,CRM_V2,BACK_TO_SCHOOL_2024
282bb4a6-433f-43bd-8426-2c587ad41828,C-00530,SKU-1006,Electronics,2,2970.36,THB,15.0,Credit Card,2024-07-21 10:24:11,EmQuartier,,False,5049.61,Regular,Khon Kaen,CRM_V2,
141dd406-ba73-410b-88f1-c1e522e156ec,,SKU-1066,Home & Living,4,362.57,THB,20.0,Cash,2024-08-13 11:51:19,EmQuartier,,False,1160.22,,,,
e2c1f6c0-3d72-420f-9e6b-555962272a03,C-00292,SKU-1107,Sports,4,4229.91,THB,0.0,Credit Card,2024-06-28 15:26:57,EmQuartier,,False,16919.64,Regular,Chiang Mai,CRM_V2,
d64b9ef4-7a03-45f5-98e0-f31f7ada4ec6,C-00020,SKU-1007,Home & Living,1,2609.38,THB,0.0,Credit Card,2024-07-02 16:57:44,Siam,,False,2609.38,Regular,Phuket,CRM_V2,
afa70975-5043-49d5-afa5-4d053defd0e7,C-00368,SKU-1046,Beauty,5,2452.9,THB,15.0,PromptPay,2024-06-27 19:07:14,Online,FSJ24,False,10424.82,Regular,Bangkok,CRM_V2,FLASH_SALE_JULY_2024
0e577b1d-8fd3-4c20-a9fb-6f0e95f778ae,C-00668,SKU_1052,Fashion,2,3477.58,THB,5.0,PromptPay,2024-07-10 15:24:39,Icon Siam,BTS24,False,6607.4,Regular,Chiang Mai,CRM_LEGACY,BACK_TO_SCHOOL_2024
45fee8d5-8c2c-4d27-a941-399e4486b09a,C-01180,SKU_1037,Fashion,1,4880.95,THB,0.0,Credit Card,2024-06-22 15:46:44,Siam,NUA24,False,4880.95,,,,NEW_USER_ACQUISITION_Q3
8f7065f1-ec62-46a0-98ac-532770ba7211,C-00467,SKU-1146,Fashion,1,3515.36,THB,20.0,Cash,2024-08-10 17:19:22,Central World,,False,2812.29,Regular,Chiang Mai,CRM_V2,
d8c54a0f-2e98-4163-b298-7570ff5b71a3,C-00285,SKU_1008,Fashion,1,173.62,THB,5.0,Credit Card,2024-06-09 18:06:23,Central World,,False,164.94,Regular,Bangkok,CRM_V2,
29dc364b-cc8e-404a-9149-9298e4df70a5,C-00087,SKU_1118,Beauty,3,3794.17,THB,5.0,Credit Card,2024-07-05 15:00:37,EmQuartier,NUA24,False,10813.38,Regular,Chiang Mai,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
e0c68abb-fcc4-4bf4-bcd8-8dad5ce9167a,C-00084,SKU_1056,Beauty,2,294.08,THB,5.0,PromptPay,2024-07-27 22:51:51,Central World,,False,558.75,Regular,Khon Kaen,CRM_LEGACY_MIGRATED,
9ee4fd03-8ef7-4916-9af3-d7667170ca6a,C-00546,SKU-1054,Beauty,2,3112.68,THB,20.0,Credit Card,2024-06-30 21:38:51,Icon Siam,,False,4980.29,VIP,Khon Kaen,CRM_V2,
15630fa2-665b-48be-81bd-716ad3dbde0c,C-00093,SKU-1045,Electronics,5,2779.44,THB,0.0,Credit Card,2024-08-07 16:42:06,EmQuartier,MEA24,False,13897.2,New,Chonburi,CRM_V2,MEMBER_EXCLUSIVE_AUG_2024
56901ab4-65c7-4d45-b90c-1928c723fdb7,C-00131,SKU-1006,Home & Living,4,3757.92,THB,15.0,Credit Card,2024-08-28 09:16:32,Siam,NUA24,False,12776.93,Regular,Chiang Mai,CRM_LEGACY_MIGRATED,NEW_USER_ACQUISITION_Q3
32df77cb-70ab-48b6-b6a2-c9864375e04e,C-00700,SKU_1091,Fashion,5,2337.89,THB,0.0,Credit Card,2024-07-18 22:15:56,Online,NUA24,False,11689.45,New,Chonburi,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
3dc61234-fa05-495e-9584-90ce277c661a,C-00390,SKU_1020,Home & Living,4,819.82,THB,5.0,LINE Pay,2024-08-09 21:47:57,Icon Siam,NUA24,False,3115.32,VIP,Chonburi,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
0713f683-574a-405b-a7e2-62ad491ef915,C-00653,SKU_1163,Fashion,4,1449.94,THB,0.0,PromptPay,2024-06-10 17:48:05,Icon Siam,,False,5799.76,Regular,Chonburi,CRM_V2,
31325737-21f2-41ca-bfa4-8492369e9979,C-00134,SKU_1036,Beauty,4,3494.17,THB,5.0,Credit Card,2024-06-14 10:35:27,Siam,,False,13277.85,New,Chonburi,CRM_V2,
05a024f7-08b4-417b-8b6a-638c5af12738,C-00538,SKU-1091,Beauty,4,659.82,THB,0.0,Cash,2024-06-25 16:03:01,Online,FSJ24,False,2639.28,New,Chonburi,CRM_V2,FLASH_SALE_JULY_2024
c7e479b2-87e7-4a1b-9d77-d42c7ebdca26,C-00438,SKU-1048,Sports,3,1336.16,THB,5.0,PromptPay,2024-08-12 16:49:20,Siam,MEA24,False,3808.06,,Bangkok,CRM_V2,MEMBER_EXCLUSIVE_AUG_2024
efa59d3d-3c6f-4755-b626-7f05e630cd24,C-01061,SKU-1154,Sports,1,3599.88,THB,0.0,PromptPay,2024-07-19 13:06:58,Icon Siam,,False,3599.88,,,,
c8ef0144-144a-4c37-8f86-f3389c5796ca,C-00334,SKU-1146,Sports,4,968.88,THB,0.0,Cash,2024-07-09 22:40:38,EmQuartier,,False,3875.52,New,Bangkok,CRM_V2,
b4a0ecc4-fb76-4058-85d9-26e494c108d0,C-00662,SKU_1036,Electronics,2,4799.08,THB,5.0,PromptPay,2024-06-04 11:10:17,Online,,False,9118.25,VIP,Bangkok,CRM_V2,
3bd0169e-0425-40cf-9b01-ea965c46db19,C-00596,SKU_1024,Beauty,5,504.61,THB,0.0,Credit Card,2024-06-20 22:22:12,Icon Siam,SP24,False,2523.05,Regular,Chiang Mai,CRM_V2,SUMMER_PROMO_2024_TH
5464932d-ab5b-44d6-8cd4-fdc8f520c1ce,C-00690,1144,Beauty,4,1306.81,THB,15.0,LINE Pay,2024-08-06 18:48:18,Icon Siam,,False,4443.15,Regular,Chiang Mai,CRM_V2,
4c2a7841-5886-4789-b084-4de011249aeb,C-00303,SKU-1049,Beauty,1,299.63,THB,0.0,Credit Card,2024-08-28 11:33:10,EmQuartier,,False,299.63,Regular,Bangkok,CRM_V2,
32ab59a1-de16-4d53-a8c5-cfb183fcfff9,C-00368,SKU-1057,Electronics,2,1709.53,THB,0.0,PromptPay,2024-07-01 21:06:07,Online,SP24,False,3419.06,Regular,Bangkok,CRM_V2,SUMMER_PROMO_2024_TH
2b0ff153-88af-4543-a388-f04cf58874e1,,SKU-1013,Fashion,4,4445.06,THB,20.0,Credit Card,2024-07-10 10:34:08,Central World,,False,14224.19,,,,
30e68463-47a3-41a6-b6b3-4405828f4b0f,C-00714,SKU-1039,Home & Living,3,2464.22,THB,15.0,PromptPay,2024-08-05 12:26:35,EmQuartier,,False,6283.76,Regular,Khon Kaen,CRM_V2,
259d3a13-dcf2-4e59-a1d9-d4a1e062b4b6,,SKU_1085,Home & Living,1,3132.07,THB,0.0,Cash,2024-06-25 20:57:03,Icon Siam,,False,3132.07,,,,
57069a1b-95a0-4fe0-8733-08d7abdc50f5,C-00770,1173,Beauty,1,4688.49,THB,10.0,LINE Pay,2024-07-07 09:13:39,Central World,NUA24,False,4219.64,,Bangkok,CRM_LEGACY_MIGRATED,NEW_USER_ACQUISITION_Q3
840273a6-0543-4d51-b662-2c4184760d1f,C-00191,SKU-1127,Home & Living,5,4638.9,THB,0.0,PromptPay,2024-07-31 13:22:11,Icon Siam,NUA24,False,23194.5,VIP,Chonburi,CRM_V2,NEW_USER_ACQUISITION_Q3
f5f68b5d-e84f-4c5c-a146-6d5f4cbfe385,C-00569,SKU-1073,Sports,5,1641.35,THB,5.0,PromptPay,2024-07-07 15:29:16,EmQuartier,,False,7796.41,Regular,Khon Kaen,CRM_V2,
6459718f-2cee-4c3a-9a89-237cfb157d91,C-00764,SKU-1076,Electronics,3,1753.98,THB,0.0,LINE Pay,2024-06-17 14:06:12,EmQuartier,NUA24,False,5261.94,Regular,Chonburi,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
a9bb284f-a750-4781-b7ce-7842d6cac422,C-00417,1106,Beauty,1,3224.33,THB,10.0,PromptPay,2024-07-05 09:38:32,Central World,SP24,False,2901.9,Regular,Bangkok,CRM_V2,SUMMER_PROMO_2024_TH
f436d493-2017-4ef1-ab0e-bf8a112091ce,C-00421,SKU_1108,Home & Living,1,1388.98,THB,0.0,PromptPay,2024-08-05 16:06:55,Central World,,False,1388.98,VIP,Chonburi,CRM_V2,
77f4e5d7-f936-4d5c-b77b-820bb4c314d2,C-00607,SKU-1181,Sports,1,3444.43,THB,0.0,PromptPay,2024-08-18 16:01:28,Central World,,False,3444.43,VIP,Bangkok,CRM_V2,
1c67509c-b2a0-4359-9e87-7a10223dcf34,C-00149,SKU-1108,Electronics,1,3667.26,THB,0.0,Credit Card,2024-06-16 13:09:54,Icon Siam,NUA24,False,3667.26,Regular,Phuket,CRM_V2,NEW_USER_ACQUISITION_Q3
6d2fd320-73d0-4310-9ebd-488fe1603ba3,C-00289,SKU-1123,Electronics,1,4710.6,THB,20.0,PromptPay,2024-07-23 15:05:49,Central World,,False,3768.48,,Chiang Mai,CRM_V2,
debc541e-59a0-4929-b4eb-1b372e885b37,C-00434,SKU-1169,Fashion,4,2589.95,THB,0.0,Credit Card,2024-07-20 21:14:43,Central World,,False,10359.8,Regular,Bangkok,CRM_V2,
c410585f-e121-40f3-acd2-a6af4081c10c,C-00202,SKU-1175,Beauty,2,4104.94,THB,0.0,LINE Pay,2024-06-20 12:12:19,EmQuartier,SP24,False,8209.88,,Chiang Mai,CRM_V2,SUMMER_PROMO_2024_TH
fd4ab12d-07e7-4263-b28c-c1fcdae990d2,C-00689,SKU_1174,Beauty,3,3030.41,THB,0.0,LINE Pay,2024-07-15 12:41:13,Online,,False,9091.23,Regular,Phuket,CRM_V2,
a2aac26b-be7b-4a09-857a-51c5ea6eb631,C-00193,1058,Sports,5,3994.69,THB,0.0,PromptPay,2024-07-01 18:33:02,,,False,19973.45,New,Chiang Mai,CRM_LEGACY,
421f0a18-100f-4497-a51b-5d72dfb1d9dd,,SKU-1158,Beauty,2,2698.64,THB,0.0,Cash,2024-07-03 21:18:46,Icon Siam,,False,5397.28,,,,
0c3260df-9b20-45d1-915e-56d0dc390504,,1079,Home & Living,2,1993.27,THB,0.0,LINE Pay,2024-06-10 18:51:05,,,False,3986.54,,,,
aba73e42-d4d4-4d95-8b78-d559f761eda4,C-00778,SKU-1160,Home & Living,3,3094.02,THB,0.0,Credit Card,2024-07-28 16:14:02,EmQuartier,,False,9282.06,New,Chonburi,CRM_LEGACY_MIGRATED,
ce7347aa-cf1a-4e34-bad3-d7541c872049,,1109,Electronics,5,4111.02,THB,5.0,Credit Card,2024-07-25 15:21:04,Siam,,False,19527.34,,,,
09e1144b-1387-48fe-8017-69a8720a3983,C-00461,SKU-1062,Fashion,4,1424.7,THB,0.0,LINE Pay,2024-07-03 12:16:32,Online,,False,5698.8,Regular,Bangkok,CRM_V2,
5c850dd2-9ecd-4427-b5f1-0d1c8fe42657,C-00657,SKU-1120,Fashion,1,2578.95,THB,10.0,Credit Card,2024-07-27 11:43:30,Online,,False,2321.05,Regular,Khon Kaen,CRM_V2,
8614c645-bbce-4f29-acaa-07d58e003d98,C-00291,SKU_1056,Electronics,5,4221.72,THB,0.0,Credit Card,2024-07-08 09:21:37,EmQuartier,NUA24,False,21108.6,Regular,Khon Kaen,CRM_V2,NEW_USER_ACQUISITION_Q3
64bb6a11-3104-4e35-97f0-3405f716ec18,C-00093,SKU-1173,Sports,1,2446.19,THB,0.0,Credit Card,2024-07-23 16:48:44,EmQuartier,NUA24,False,2446.19,New,Chonburi,CRM_V2,NEW_USER_ACQUISITION_Q3
e84117d6-7303-424d-9d0d-4a3b66acc413,C-00224,SKU-1158,Fashion,5,4812.66,THB,10.0,PromptPay,2024-07-31 17:46:20,,,False,21656.97,Regular,Khon Kaen,CRM_V2,
d4229b4f-0b4d-47e4-835a-79f22333883e,C-00013,SKU-1143,Electronics,2,152.01,THB,5.0,Credit Card,2024-08-18 21:27:20,EmQuartier,,False,288.82,New,Chiang Mai,CRM_LEGACY_MIGRATED,
5ca3fb3b-f402-4108-a6eb-884a940c11d0,C-00775,SKU-1098,Fashion,2,4040.11,THB,0.0,Credit Card,2024-08-12 18:17:23,Central World,,False,8080.22,Regular,Chonburi,CRM_V2,
6027d630-e60b-4aad-ac83-af1fbc3a5e6d,C-00048,SKU-1139,Fashion,1,2678.69,THB,10.0,Credit Card,2024-06-19 18:19:05,Online,SP24,False,2410.82,,Bangkok,CRM_V2,SUMMER_PROMO_2024_TH
10f4e7b5-f4f4-482c-bc6c-ca75e5d5d535,C-00696,SKU-1036,Electronics,5,68210.105,THB,0.0,Credit Card,2024-07-05 13:24:10,Icon Siam,SP24,False,341050.52,New,Phuket,CRM_V2,SUMMER_PROMO_2024_TH
3c75ddc4-3e83-462c-b7d4-c2be059f771d,C-00607,SKU_1012,Home & Living,1,3131.5,THB,20.0,PromptPay,2024-08-02 09:51:48,Siam,,False,2505.2,VIP,Bangkok,CRM_V2,
c4134c17-c884-4105-ad26-637fa99797ab,C-00564,SKU-1176,Home & Living,5,2037.39,THB,5.0,Credit Card,2024-08-14 11:20:28,Siam,MEA24,False,9677.6,New,Khon Kaen,CRM_LEGACY,MEMBER_EXCLUSIVE_AUG_2024
a84425f3-0039-4031-8afa-2289e5a5b7bc,C-00709,1156,Sports,1,4511.32,THB,5.0,PromptPay,2024-08-26 18:02:58,Icon Siam,,False,4285.75,Regular,Bangkok,CRM_V2,
2feefa48-8653-4de9-9b96-623ea36eeb36,C-00603,SKU-1020,Sports,3,4628.53,THB,5.0,Credit Card,2024-07-31 17:03:22,,,False,13191.31,Regular,Chiang Mai,CRM_V2,
2694a85c-41bd-44ea-a1fe-c57a5070001a,C-00299,SKU-1091,Electronics,5,4755.58,THB,0.0,PromptPay,2024-08-01 14:05:48,EmQuartier,,False,23777.9,Regular,Bangkok,CRM_V2,
929c0d21-1f5a-426e-847e-f83aab075922,,1057,Beauty,1,3326.09,THB,0.0,Cash,2024-06-01 16:05:01,Central World,NUA24,False,3326.09,,,,NEW_USER_ACQUISITION_Q3
1c159b0e-5454-48a0-bb52-c35c91ebbc6d,C-01035,SKU_1026,Sports,5,307.14,THB,20.0,PromptPay,2024-08-27 16:23:10,EmQuartier,,False,1228.56,,,,
1f6fa75e-d7b3-4ce1-b829-3427e766ca65,C-00095,SKU-1125,Sports,1,465.25,THB,0.0,LINE Pay,2024-07-01 12:36:20,Online,BTS24,False,465.25,Regular,Chonburi,CRM_V2,BACK_TO_SCHOOL_2024
d07ec372-f0a4-4db8-800f-602c9781bc6f,C-00562,1177,Sports,5,2703.54,THB,0.0,Credit Card,2024-07-19 18:50:08,Online,NUA24,False,13517.7,New,Bangkok,CRM_LEGACY_MIGRATED,NEW_USER_ACQUISITION_Q3
66c10d53-65b9-49a1-94c4-8b015e26d767,C-00414,SKU_1082,Beauty,5,3580.01,THB,0.0,LINE Pay,2024-07-17 19:39:43,Online,BTS24,False,17900.05,Regular,Khon Kaen,CRM_LEGACY,BACK_TO_SCHOOL_2024
62f42616-8c35-4ba5-8492-839d63130e33,C-00538,SKU-1099,Sports,1,2682.7,THB,10.0,LINE Pay,2024-06-15 19:46:25,Online,,False,2414.43,New,Chonburi,CRM_V2,
23aecd2b-3458-4325-abba-273d70095083,C-00760,1193,Beauty,3,1688.37,THB,0.0,LINE Pay,2024-08-13 21:07:22,Online,,False,5065.11,VIP,Chiang Mai,CRM_V2,
7b1413ed-913c-4670-b694-c93f200db486,C-00135,SKU-1024,Electronics,3,1089.54,THB,10.0,PromptPay,2024-07-01 22:04:23,Central World,NUA24,False,2941.76,,Phuket,CRM_V2,NEW_USER_ACQUISITION_Q3
473b588b-54dd-4e71-982b-7c9cc2d882d9,C-00577,1135,Fashion,2,3244.59,THB,0.0,Credit Card,2024-08-18 10:16:46,Icon Siam,MEA24,False,6489.18,Regular,Phuket,CRM_V2,MEMBER_EXCLUSIVE_AUG_2024
078f9ad4-9670-4e38-99cf-6829b9411e06,C-00676,SKU_1041,Beauty,3,2478.09,THB,10.0,Cash,2024-06-05 12:48:32,Siam,,False,6690.84,Regular,Phuket,CRM_V2,
9165cf11-77c2-4fdf-8a20-aa22a225ce36,C-00156,SKU_1041,Electronics,2,924.34,THB,10.0,LINE Pay,2024-08-12 10:01:41,EmQuartier,,False,1663.81,,Bangkok,CRM_V2,
b9d3b8c0-78c9-4154-83e3-c3faa8a79d55,C-00305,SKU-1118,Beauty,1,4482.24,THB,20.0,Credit Card,2024-07-10 19:15:50,Central World,,False,3585.79,New,Khon Kaen,CRM_V2,
bd3efeee-1461-4747-bf02-6f8c4815db49,C-00487,SKU-1048,Sports,4,1139.96,THB,10.0,PromptPay,2024-08-11 13:50:03,,MEA24,False,4103.86,VIP,Chonburi,CRM_LEGACY_MIGRATED,MEMBER_EXCLUSIVE_AUG_2024
1ce6e648-c57e-44be-b70b-aac816aea0d7,C-00444,SKU-1010,Sports,1,4763.61,THB,5.0,Credit Card,2024-08-10 10:57:06,Online,,False,4525.43,,Khon Kaen,CRM_V2,
1e3d4c02-8540-4119-ab68-17a5dc80ee89,,SKU-1000,Home & Living,5,3769.99,THB,0.0,PromptPay,2024-07-02 16:45:36,Online,SP24,False,18849.95,,,,SUMMER_PROMO_2024_TH
8db6b93a-8a00-49bf-989f-aeb3cf44458a,C-00103,SKU-1174,Beauty,1,2038.12,THB,0.0,PromptPay,2024-06-19 21:17:50,Central World,NUA24,False,2038.12,Regular,Khon Kaen,CRM_V2,NEW_USER_ACQUISITION_Q3
b6037296-2eb0-4268-a0ec-d26c50e68b3a,C-00170,SKU-1129,Electronics,1,1458.79,THB,0.0,Credit Card,2024-07-11 21:07:48,,BTS24,False,1458.79,,Chonburi,CRM_LEGACY_MIGRATED,BACK_TO_SCHOOL_2024
ae6895d7-da01-457f-b10f-5c605da78306,C-00574,SKU-1127,Beauty,4,1051.63,THB,10.0,LINE Pay,2024-07-02 10:56:30,Central World,,False,3785.87,Regular,Bangkok,CRM_V2,
e135192b-5f6b-4509-92c4-62f2b819b834,C-00354,SKU-1129,Home & Living,4,3615.58,THB,0.0,Credit Card,2024-07-30 20:47:23,Central World,,False,14462.32,Regular,Chiang Mai,CRM_V2,
0143680a-090d-456e-9351-85bb575f3bd6,C-00122,SKU-1188,Sports,3,4041.48,THB,5.0,PromptPay,2024-07-27 09:02:26,Central World,BTS24,False,11518.22,Regular,Phuket,CRM_V2,BACK_TO_SCHOOL_2024
05c5be7d-f2e1-4c56-bac4-777b804e037c,C-00241,SKU-1061,Beauty,4,449.24,THB,15.0,Credit Card,2024-07-27 17:54:23,Online,,False,1527.42,New,Chonburi,CRM_V2,
fce23f8a-5fd4-432c-b329-23f4a99a631f,C-00461,SKU-1018,Electronics,1,276.86,THB,15.0,PromptPay,2024-06-22 19:53:15,Online,NUA24,False,235.33,Regular,Bangkok,CRM_V2,NEW_USER_ACQUISITION_Q3
280b57e3-36d5-4042-abd3-3f29d3ec79c5,,SKU-1071,Fashion,5,2503.24,THB,15.0,Cash,2024-07-03 12:42:01,Icon Siam,SP24,False,10638.77,,,,SUMMER_PROMO_2024_TH
97a7885a-4d61-4ae8-999e-5c2f1aa5fc4a,C-00012,SKU-1034,Electronics,4,2750.72,THB,0.0,PromptPay,2024-08-21 09:06:56,Central World,,False,11002.88,Regular,Phuket,CRM_V2,
66ede61b-7051-42e4-a886-0a6001035539,C-00369,SKU-1191,Home & Living,4,3823.59,THB,0.0,PromptPay,2024-08-22 14:38:42,Icon Siam,,False,15294.36,Regular,Bangkok,CRM_LEGACY_MIGRATED,
96ede18f-0272-4867-b8dc-2ff031e59908,C-00139,SKU-1197,Fashion,3,4848.86,THB,0.0,PromptPay,2024-08-08 12:24:45,Online,,False,14546.58,VIP,Chiang Mai,CRM_V2,
5e758f38-191f-4de3-b771-48797a43e0d0,C-00367,SKU-1041,Sports,3,4830.27,THB,0.0,PromptPay,2024-08-08 16:51:44,Central World,,False,14490.81,VIP,Khon Kaen,CRM_V2,
5a09487a-ca56-4658-9fb0-c5db7c5ab37c,,SKU-1002,Fashion,2,4728.56,THB,0.0,PromptPay,2024-06-24 12:40:29,Siam,,False,9457.12,,,,
d9b6d0ce-179c-4673-80a9-09c48c242be8,,1103,Home & Living,4,3764.79,THB,0.0,LINE Pay,2024-08-10 12:25:56,EmQuartier,,False,15059.16,,,,
cc56a516-9197-4057-b09f-ff90246cd2f8,C-00717,SKU_1022,Electronics,1,3669.26,THB,0.0,Cash,2024-08-21 20:19:44,Central World,,False,3669.26,Regular,Bangkok,CRM_LEGACY_MIGRATED,
aa02deae-e62e-4371-8e12-7ba336eb48cd,C-00198,SKU-1195,Home & Living,1,4060.02,THB,10.0,Cash,2024-07-01 09:19:45,EmQuartier,,False,3654.02,,Chonburi,CRM_V2,
3024c49f-095a-41c5-8050-660a7447ce29,,SKU_1069,Sports,1,213.98,THB,0.0,Credit Card,2024-08-04 21:08:30,Icon Siam,MEA24,False,213.98,,,,MEMBER_EXCLUSIVE_AUG_2024
666b1b1e-7957-48f4-8063-230f86e6ee59,C-00271,SKU-1110,Sports,1,3083.77,THB,0.0,PromptPay,2024-06-02 10:57:24,Central World,NUA24,False,3083.77,VIP,Bangkok,CRM_V2,NEW_USER_ACQUISITION_Q3
1cb9a321-e741-4524-8e99-376e00305200,C-00397,SKU-1123,Fashion,1,514.31,THB,0.0,Cash,2024-07-31 22:38:29,Icon Siam,,False,514.31,,Chonburi,CRM_V2,
2b023128-738c-4236-b74c-89f997e0dddf,C-00167,SKU-1013,Fashion,4,3043.7,THB,10.0,Credit Card,2024-07-19 18:03:58,Icon Siam,NUA24,False,10957.32,Regular,Khon Kaen,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
4d7b8887-a0d6-4b11-a779-73fa65b6204f,C-00489,SKU-1184,Fashion,3,3931.53,THB,0.0,PromptPay,2024-08-18 16:41:36,Icon Siam,,False,11794.59,VIP,Chonburi,CRM_V2,
f5c61f50-ca75-4e58-a397-f9217a5e3679,C-00244,1146,Fashion,1,1472.54,THB,0.0,PromptPay,2024-07-20 11:27:47,Icon Siam,,False,1472.54,,Phuket,CRM_V2,
91d31a55-4de9-449a-bf91-46928216b158,C-00726,SKU-1037,Electronics,-5,4015.78,THB,0.0,Credit Card,2024-08-21 13:43:20,Icon Siam,,True,-20078.9,Regular,Bangkok,CRM_V2,
38371ba5-9d44-43c1-b2f4-508005457409,C-00228,SKU-1143,Home & Living,1,4310.07,THB,15.0,Cash,2024-06-29 10:23:49,Icon Siam,,False,3663.56,Regular,Bangkok,CRM_V2,
5c816458-0daa-41b4-af95-61f9d753ab78,C-00368,1117,Home & Living,5,2061.24,THB,0.0,Credit Card,2024-08-22 16:25:35,Central World,,False,10306.2,Regular,Bangkok,CRM_V2,
3023bd28-7bae-493e-8873-5656eeafbdc7,C-00643,SKU-1096,Fashion,2,64622.885,THB,5.0,Credit Card,2024-08-16 11:21:35,EmQuartier,,False,122783.48,,Chonburi,CRM_LEGACY_MIGRATED,
58003d10-da0c-469b-b739-ad76c6543e04,C-00109,SKU-1006,Beauty,1,2793.63,THB,10.0,Cash,2024-08-20 13:59:41,Central World,,False,2514.27,Regular,Phuket,CRM_V2,
53f06265-979d-44b0-974a-d2dc3a57bfc1,C-00530,SKU_1156,Fashion,4,729.82,THB,10.0,Credit Card,2024-08-16 09:24:32,Online,MEA24,False,2627.35,Regular,Khon Kaen,CRM_V2,MEMBER_EXCLUSIVE_AUG_2024
4df9252f-239e-4243-9220-966711cf62d6,C-00516,SKU-1199,Electronics,1,2597.43,THB,5.0,Cash,2024-07-12 15:50:15,Online,,False,2467.56,Regular,Chonburi,CRM_LEGACY_MIGRATED,
0088915a-3bd3-4e43-bb8b-56b0fdd9498a,C-00150,SKU_1078,Electronics,2,877.26,THB,5.0,LINE Pay,2024-06-21 19:15:14,EmQuartier,,False,1666.79,Regular,Chiang Mai,CRM_LEGACY,
6592c158-4fdf-4968-bbe3-8f9ab0b68d91,C-00196,SKU-1108,Fashion,2,1966.4,THB,0.0,Credit Card,2024-07-02 11:56:36,Icon Siam,,False,3932.8,Regular,Phuket,CRM_LEGACY_MIGRATED,
f4dfe203-d932-4139-89e1-9b0d370c05fd,C-00490,SKU-1035,Beauty,4,3667.38,THB,5.0,PromptPay,2024-08-21 13:00:10,Central World,NUA24,False,13936.04,Regular,Phuket,CRM_LEGACY_MIGRATED,NEW_USER_ACQUISITION_Q3
56c3e3f2-3738-42ee-8625-1b11fcfbc68e,C-00092,SKU-1060,Sports,4,506.33,THB,0.0,Cash,2024-08-08 21:47:35,EmQuartier,,False,2025.32,Regular,Chonburi,CRM_LEGACY_MIGRATED,
b330948d-f97a-4d1b-9dc5-4e3bef86ea90,C-00769,SKU-1092,Fashion,4,395.06,THB,5.0,Credit Card,2024-07-30 18:53:51,EmQuartier,,False,1501.23,New,Khon Kaen,CRM_LEGACY_MIGRATED,
22549749-2da8-4ae5-ba2f-276821d871ac,C-01256,SKU-1028,Sports,4,3252.53,THB,10.0,Credit Card,2024-07-09 09:15:13,Icon Siam,,False,11709.11,,,,
a38f1d24-a230-41fa-85e6-5a1ee8a8bfd6,C-00177,SKU-1016,Fashion,1,1507.1,THB,0.0,Cash,2024-08-24 07:11:51,,,False,1507.1,Regular,Bangkok,CRM_V2,
75fba314-b188-4dc6-9a9c-355732c86c1c,C-00152,SKU-1041,Home & Living,5,2903.32,THB,15.0,PromptPay,2024-07-07 14:12:03,Online,,False,12339.11,New,Bangkok,CRM_V2,
269b8ba6-1392-4b09-ace6-e5926c80acfb,C-00232,SKU-1180,Sports,2,611.42,THB,15.0,Credit Card,2024-06-20 19:03:59,Siam,NUA24,False,1039.41,Regular,Phuket,CRM_LEGACY,NEW_USER_ACQUISITION_Q3
