transaction_id,customer_ref,product_sku,product_category,qty,unit_price,currency,discount_pct,payment_method,transaction_datetime,store_channel,campaign_code,is_return,net_amount_thb
32d902eb-1dd8-465f-925f-5cce3e64b0f1,C-07049,SKU_1127,Home & Living,1,1374.25,THB,20.0,LINE Pay,2024-06-12 18:02:07,Online,,False,1099.4
04bce4c3-bfbe-49f9-b24a-7467ab5aff98,,1022,Home & Living,2,4763.89,THB,20.0,Cash,2024-11-26 10:05:12,Icon Siam,,False,7622.22
c734017f-c8bb-40d6-ae72-4e1b7a191b50,C-04314,SKU-1171,Sports,4,3731.67,THB,20.0,Credit Card,2024-07-13 22:33:59,Online,,False,11941.34
f899e0d3-cbdc-40ca-a595-8f8cd6f37b33,,SKU-1039,Sports,2,4175.2,THB,20.0,Credit Card,2025-04-13 11:10:02,,SP07,False,6680.32
93736942-77f0-4610-88cd-938781b36d7a,C-09394,SKU-1094,Home & Living,2,3836.98,THB,10.0,Credit Card,2025-01-20 20:39:49,Icon Siam,FS08,False,6906.56
a490b3ef-ec4d-405a-ad46-06eb65dc3b10,C-04933,SKU-1094,Fashion,3,2509.08,THB,0.0,Credit Card,2024-11-15 15:46:14,Icon Siam,,False,7527.24
ec13feca-1ae9-42c7-8e8c-bcb89abc54a7,,SKU_1103,Fashion,2,2015.96,THB,0.0,Credit Card,2024-09-11 14:44:19,EmQuartier,,False,4031.92
a76a859f-748d-4a86-94d0-092fa2c80baa,C-02197,SKU-1035,Beauty,3,4714.45,THB,0.0,Credit Card,2024-09-22 18:17:24,Central World,,False,14143.35
2c88cf12-efff-431a-ae66-dff4f0234bea,C-02546,SKU_1085,Fashion,5,2134.41,THB,15.0,Credit Card,2024-06-29 12:20:17,Icon Siam,,False,9071.24
ca37f2bb-bb0a-4f79-a89b-5533816e4411,C-00538,SKU-1090,Electronics,3,3222.62,THB,10.0,PromptPay,2025-05-04 18:26:29,Central World,SP08,False,8701.07
e720588b-73e7-4917-beb8-429585387526,C-02971,SKU-1088,Sports,4,2092.25,THB,10.0,Credit Card,2024-11-29 18:00:29,EmQuartier,RAO,False,7532.1
6b16caec-4a3e-43fc-8bc1-415a4910f7b1,C-02946,SKU-1071,Sports,3,2008.18,THB,0.0,Credit Card,2025-05-30 18:40:29,Online,,False,6024.54
86b4678d-3739-4083-aa91-86f59530d81b,,1122,Electronics,1,408.07,THB,10.0,LINE Pay,2024-11-16 18:00:50,Siam,FS06,False,367.26
8068dffc-58a2-4997-8eca-0ac6d8f88485,C-00232,SKU-1028,Beauty,3,3131.68,THB,15.0,PromptPay,2025-03-13 15:22:17,Online,,False,7985.78
cd8b9654-dcd8-4ac7-be40-ed05372d9895,C-05466,1135,Sports,2,3784.62,THB,5.0,PromptPay,2024-10-23 09:47:36,Central World,,False,7190.78
a28afdf8-9503-4a42-813c-c67d2c738c08,C-09843,1036,Home & Living,5,4861.97,THB,0.0,Credit Card,2025-03-10 10:15:16,Siam,,False,24309.85
112290b8-071b-4525-becd-458a98b3e117,C-00508,SKU_1127,Fashion,1,3183.06,THB,5.0,Credit Card,2025-04-01 13:23:09,EmQuartier,RAO,False,3023.91
81182316-5b0b-4a42-967b-7a69e446c10a,C-06050,SKU-1144,Beauty,2,2813.53,THB,20.0,Credit Card,2025-02-22 14:44:29,Siam,,False,4501.65
7af41ba3-f282-4347-a1b5-256ebdc047df,C-04418,SKU_1058,Home & Living,3,3484.0,THB,0.0,Cash,2024-08-05 14:12:20,Siam,,False,10452.0
f29dffd0-d93c-46f4-a186-697f21bd6051,C-04423,SKU_1154,Sports,5,1645.46,THB,0.0,PromptPay,2024-07-16 16:33:19,Central World,,False,8227.3
659c7314-2785-4bd8-af7f-8b90f9b5c50c,C-03822,SKU_1028,Sports,3,3347.7,THB,5.0,Cash,2024-09-18 16:12:16,EmQuartier,,False,9540.94
1d6e242a-ad18-4ce4-8bd2-f2c9e5287c5a,C-02810,SKU_1035,Home & Living,1,2808.45,THB,0.0,Credit Card,2025-02-04 20:07:07,Siam,,False,2808.45
a3de45e4-5397-4e74-932f-d1ac3399888c,C-02765,SKU-1076,Beauty,5,4458.92,THB,0.0,Credit Card,2025-01-07 19:27:42,,,False,22294.6
56a18935-d6ac-4785-ba8b-a3345844d867,C-07972,SKU-1097,Electronics,1,3951.93,THB,5.0,Credit Card,2024-07-13 12:55:56,EmQuartier,LMP,False,3754.33
13798e77-2b32-47e6-9698-3cf22ab3dd46,C-02277,SKU-1136,Sports,5,2343.45,THB,0.0,Credit Card,2024-11-03 13:18:21,Central World,ME04,False,11717.25
102ee486-d232-427f-97af-35fe7944d355,C-07601,SKU_1058,Sports,4,2695.18,THB,0.0,PromptPay,2024-12-23 15:12:03,Online,,False,10780.72
4fbee5ab-7868-4dfe-9428-66d6b21e3862,C-08143,SKU-1077,Electronics,1,4698.21,THB,15.0,Credit Card,2024-10-25 21:30:26,Central World,,False,3993.48
94b57be2-5413-4b75-8a63-33bad650e112,,SKU_1058,Electronics,-1,1686.99,THB,0.0,Credit Card,2025-02-09 14:57:08,Icon Siam,,True,-1686.99
72546e62-7368-416c-ad0a-4cbe6fb37d33,C-08129,SKU_1163,Electronics,5,461.93,THB,0.0,Credit Card,2025-04-01 20:01:57,Central World,,False,2309.65
1fd98495-9940-46d1-8d50-00227da5a53c,C-05124,SKU-1057,Home & Living,4,1721.11,THB,0.0,Cash,2024-08-30 18:47:13,Siam,RW,False,6884.44
fe5ad4ae-7c25-4735-b102-2f89897b19fd,C-09513,1039,Home & Living,5,4063.78,THB,0.0,Credit Card,2025-03-09 09:47:09,Online,LMP,False,20318.9
54d8bad0-73e1-46c2-8f8b-66e81566a2e0,,SKU-1115,Home & Living,3,4553.48,THB,10.0,Credit Card,2024-07-10 17:49:52,,RW,False,12294.4
c56ec464-4393-4f80-8ba4-7c4323ccee21,C-04576,SKU-1028,Fashion,3,4088.01,THB,0.0,Cash,2024-11-10 14:43:37,EmQuartier,,False,12264.03
70ea2b72-6adf-4b08-8f52-db85758fe028,C-02524,SKU-1117,Sports,5,3543.29,THB,0.0,PromptPay,2024-11-15 16:31:25,,ME04,False,17716.45
2fd24fcc-7ec6-4568-bcea-69d10f272bd9,C-03477,SKU-1177,Home & Living,4,2043.28,THB,0.0,LINE Pay,2025-05-04 09:30:57,Central World,,False,8173.12
5e554125-5ab0-41fc-bf5e-1f29ca2f9e76,C-06684,SKU-1179,Home & Living,1,1303.59,THB,20.0,Cash,2024-08-04 13:53:16,Central World,,False,1042.87
07a75c21-bf63-4371-9535-b619064c4c24,C-09651,SKU-1153,Beauty,5,1150.48,THB,20.0,Cash,2024-10-31 10:02:05,Online,,False,4601.92
9958044f-cd94-449a-8750-a2fc8ad2644f,C-08537,SKU-1142,Home & Living,1,2566.27,THB,10.0,Credit Card,2024-06-30 16:01:54,Icon Siam,LMP,False,2309.64
304f88ac-f90f-4585-9b89-5c8bb17dbb95,C-01240,1194,Fashion,2,1194.36,THB,0.0,LINE Pay,2025-03-14 09:59:50,Online,,False,2388.72
62ac3f43-ce81-41fc-b53d-b4a94891f140,C-08510,SKU-1198,Home & Living,1,4956.69,THB,15.0,LINE Pay,2025-03-28 18:11:28,Online,RW,False,4213.19
28826429-d0b9-4c94-b939-29c63643ef5e,C-02193,1078,Electronics,1,3855.72,THB,15.0,PromptPay,2024-09-12 09:47:33,,ME03,False,3277.36
f69c254a-c5a3-4b63-92f7-6e3ed3ad8549,C-03379,SKU-1186,Home & Living,1,2950.77,THB,0.0,LINE Pay,2025-01-20 17:55:16,,RW,False,2950.77
738693f8-2b68-493f-9547-6a6fc6f23e61,,SKU_1147,Electronics,2,4819.09,THB,15.0,Credit Card,2025-05-10 21:44:50,Siam,RW,False,8192.45
5341a0fc-3850-4d8d-80e2-d503b0b882c2,C-07350,SKU-1072,Fashion,1,736.59,THB,5.0,PromptPay,2024-10-28 22:55:43,EmQuartier,RAO,False,699.76
b8230f48-e52f-4498-8790-53d71638ead1,,SKU-1199,Electronics,2,1293.45,THB,0.0,Credit Card,2025-01-25 19:11:20,Icon Siam,RAO,False,2586.9
1060a03c-794f-4fb3-8c3e-aaf54612f0a0,C-05978,SKU_1030,Sports,2,3727.29,THB,5.0,LINE Pay,2025-05-26 15:23:02,Icon Siam,BTS08,False,7081.85
b06e71f1-31af-43c0-a75d-c81ea91911d6,C-00717,SKU-1091,Home & Living,2,4798.25,THB,20.0,PromptPay,2025-01-14 09:58:39,EmQuartier,RW,False,7677.2
cf9b8806-e62e-4947-8d25-f1d209978e7a,,SKU-1096,Electronics,5,1909.12,THB,0.0,LINE Pay,2025-04-16 15:57:17,Icon Siam,LMP,False,9545.6
f04cfa57-8f6c-4e95-a43b-3a976a85685d,C-06481,SKU-1122,Electronics,5,2165.74,THB,15.0,PromptPay,2025-05-04 18:33:37,EmQuartier,RAO,False,9204.39
dc87c30c-58ee-4f4a-9d6d-866a5b8cfd59,C-06626,SKU-1090,Fashion,4,187.1,THB,10.0,PromptPay,2024-08-08 19:29:59,EmQuartier,,False,673.56
6fe5bc56-930a-4192-9816-9249db2258eb,C-06356,SKU-1072,Sports,2,1620.05,THB,15.0,Cash,2024-06-16 21:27:15,Siam,SP01,False,2754.08
d748a575-efc0-457f-a669-a5d840fb673c,C-04122,SKU-1023,Electronics,3,1755.81,THB,15.0,PromptPay,2024-08-29 17:21:12,Siam,,False,4477.32
6b97a783-725a-4f8e-818d-7b7c6b26eb06,,SKU_1123,Fashion,4,1649.78,THB,0.0,Credit Card,2025-01-20 11:36:13,Siam,,False,6599.12
164e8445-c5da-4022-97ac-a1faf6f53aba,C-09183,SKU_1080,Sports,4,2658.51,THB,5.0,PromptPay,2025-05-09 17:59:39,Online,,False,10102.34
0cae5426-357a-4176-9959-4da8da1b3c56,C-08489,SKU-1107,Fashion,3,2509.69,THB,20.0,PromptPay,2025-02-18 17:40:44,Siam,,False,6023.26
ac2b3cec-16cd-40fb-87de-84cb739f7a10,C-09253,SKU-1023,Sports,1,2143.67,THB,15.0,Cash,2025-02-16 20:49:25,Icon Siam,,False,1822.12
2940ad74-e923-4796-be25-42be7b3b5872,C-00117,SKU-1087,Fashion,3,344.44,THB,20.0,LINE Pay,2024-11-16 15:56:22,Siam,,False,826.66
3f52bdda-299a-44fe-86da-6d5c0b7f4ede,C-08270,SKU_1195,Sports,4,2881.57,THB,10.0,PromptPay,2025-04-12 13:52:46,,,False,10373.65
a725d033-4b66-40f3-9279-06cd32f8c64b,C-08615,1010,Electronics,1,4551.19,THB,5.0,PromptPay,2024-09-05 13:28:31,Siam,,False,4323.63
0dd9a2f4-80ae-43b6-a2b2-f1fb35659674,C-06174,SKU-1045,Electronics,2,2975.52,THB,15.0,Cash,2025-01-10 15:10:38,Siam,LMP,False,5058.38
5fb697e1-a299-4470-b9ae-d3ff83040052,C-04199,1062,Home & Living,3,2015.42,THB,10.0,Credit Card,2024-11-30 13:16:43,EmQuartier,,False,5441.63
ca160933-4d98-474a-84c7-b50feefa9870,C-07081,SKU-1177,Electronics,5,3688.74,THB,0.0,Cash,2024-06-16 09:32:56,Icon Siam,,False,18443.7
f5b7d1c4-efe7-408c-8ca7-cf9b506026d3,C-00832,SKU-1014,Sports,1,965.49,THB,15.0,PromptPay,2024-07-25 21:25:22,,,False,820.67
d9a8b093-6fd1-429c-9e83-e216ac188d5f,C-06062,SKU-1151,Fashion,5,4444.57,THB,0.0,Credit Card,2024-08-11 19:08:58,EmQuartier,,False,22222.85
f2616687-4308-4c31-9131-05425e4c7461,C-04650,SKU-1010,Home & Living,2,2724.11,THB,0.0,Credit Card,2024-08-07 12:47:52,Central World,,False,5448.22
430c0f0e-65d0-4162-82d2-02fe6bea4c8a,,SKU-1008,Beauty,2,1649.17,THB,5.0,PromptPay,2024-10-25 22:47:41,Siam,RAO,False,3133.42
d0d52d24-9c56-41a5-8227-204501260582,C-08873,SKU-1175,Fashion,2,894.83,THB,0.0,Cash,2024-11-15 12:47:22,Icon Siam,,False,1789.66
76a97d8b-9afd-438c-8811-05884689e796,C-04550,SKU_1182,Home & Living,5,1100.12,THB,5.0,Credit Card,2025-02-21 19:13:57,Online,,False,5225.57
b5ff528b-9aa6-444f-830e-ce6dbe5bc17c,C-07890,1152,Sports,2,4020.56,THB,0.0,Credit Card,2024-12-01 06:12:21,Online,,False,8041.12
aa829937-2eab-4f5c-b7c6-5876864ab663,C-00682,SKU-1069,Electronics,2,4256.94,THB,15.0,PromptPay,2025-03-22 09:32:06,Siam,,False,7236.8
b51ec34f-0fe0-4a56-92bc-d73b4a4773be,C-09598,SKU-1168,Sports,1,1978.87,THB,0.0,Credit Card,2024-10-18 20:32:46,Online,RW,False,1978.87
44362285-11e2-4f61-b3fa-03d2e0fca421,C-04948,SKU_1126,Electronics,1,2348.21,THB,0.0,Credit Card,2024-10-11 08:38:44,Central World,,False,2348.21
3205e2e6-708b-4d71-b41b-f1290e5ea8a8,C-06225,SKU-1121,Beauty,4,403.76,THB,15.0,Credit Card,2024-09-16 10:54:25,Siam,,False,1372.78
7eadcf8a-e12f-4dba-8aec-d5a549651155,,SKU-1002,Home & Living,3,2357.69,THB,0.0,Cash,2024-06-06 14:56:03,,,False,7073.07
b6ab463c-2bda-4c3c-968d-e348d2b4d702,,1035,Fashion,5,2245.18,THB,10.0,Credit Card,2024-07-24 13:59:32,EmQuartier,SP02,False,10103.31
4021fef3-281c-49db-84ed-05ea5d8d86ae,C-05831,SKU-1121,Fashion,3,4894.36,THB,5.0,Credit Card,2025-04-17 17:32:57,EmQuartier,RAO,False,13948.93
3d47db9d-ae35-4795-80ac-a81efac6de29,C-05557,SKU-1192,Beauty,1,4373.48,THB,5.0,LINE Pay,2025-02-16 15:51:45,Central World,ME06,False,4154.81
a2b53f46-af45-443b-8274-89a2bca88171,C-05574,SKU-1147,Sports,5,1592.46,THB,15.0,PromptPay,2025-05-13 22:45:06,Icon Siam,,False,6767.96
cf5e83ac-e112-4568-900e-673d7805e07f,C-03698,SKU-1147,Beauty,1,287.75,THB,5.0,Cash,2025-02-18 20:54:44,Central World,ME06,False,273.36
dbab6b4c-034d-40b0-936e-ea7b58d27426,C-00753,SKU_1050,Sports,1,4244.2,THB,20.0,Credit Card,2025-03-21 10:22:54,Siam,,False,3395.36
63fffa48-f9d7-4b89-bd13-d48afbb7438c,C-06404,SKU-1006,Beauty,1,3992.19,THB,10.0,Cash,2024-11-25 09:26:14,Siam,,False,3592.97
017f6d60-0c1f-473a-a83a-f5cc465a9020,C-05847,1146,Sports,5,3510.4,THB,5.0,PromptPay,2024-08-09 12:57:38,Icon Siam,,False,16674.4
b4a321d3-2951-403d-a024-b42329aa9ea3,C-06420,SKU_1086,Fashion,4,2201.11,THB,0.0,PromptPay,2025-01-20 22:27:24,Central World,,False,8804.44
9f1bd113-537b-451d-abae-8f1b6eaa223b,C-04710,SKU-1041,Beauty,2,4071.53,THB,20.0,PromptPay,2024-06-16 09:32:25,Online,,False,6514.45
fecb9739-60b8-42e0-ab1d-1601490d125a,C-04517,SKU-1170,Sports,5,1116.5,THB,10.0,PromptPay,2024-10-13 16:31:41,EmQuartier,RW,False,5024.25
ae80a720-95cd-47f8-ae63-7a19081db2f2,C-00685,SKU-1187,Fashion,5,3764.45,THB,0.0,Credit Card,2024-11-22 11:17:31,Central World,,False,18822.25
7e7bf75d-4bb1-458b-9684-759a67fa4cfe,C-08664,1017,Fashion,4,2373.11,THB,15.0,LINE Pay,2025-02-16 11:44:10,EmQuartier,SP06,False,8068.57
739eb7b1-57d8-4d41-bd0b-3575121b94a7,C-01809,SKU-1055,Beauty,5,300.01,THB,15.0,Credit Card,2024-12-05 11:22:06,Siam,,False,1275.04
1627c27f-0bb7-4f2d-a1b6-8f051356fd66,C-08512,SKU_1034,Sports,4,2189.77,THB,20.0,Credit Card,2025-01-21 09:17:40,Central World,RAO,False,7007.26
c0d9c5b9-7d1e-4979-acab-c4f9396626a8,C-08969,SKU-1089,Home & Living,5,2441.38,THB,0.0,PromptPay,2024-10-08 11:57:34,Siam,,False,12206.9
6bb78776-5507-409f-b03a-af724375c83f,C-08883,SKU-1030,Beauty,2,3238.85,THB,0.0,Credit Card,2025-01-19 09:27:00,Central World,,False,6477.7
69463ae7-0c0b-4273-afad-dfa4031bee6f,,SKU-1116,Electronics,5,36683.595,THB,10.0,Cash,2024-12-25 22:22:43,Siam,,False,165076.18
1912c0d6-5b8a-47c1-8984-ffbc122de4e0,C-01844,SKU-1161,Electronics,4,3497.12,THB,0.0,PromptPay,2024-06-02 15:58:10,EmQuartier,NUA,False,13988.48
ad31afba-22a9-40a4-bb6f-ca8731f488f8,C-01564,1190,Electronics,1,2941.75,THB,0.0,Cash,2025-02-27 20:08:23,Online,RW,False,2941.75
34e653f5-1fd4-4147-8501-7e322a52a1ae,C-05212,SKU_1134,Fashion,3,1233.88,THB,20.0,Credit Card,2024-06-14 12:37:17,Online,BTS01,False,2961.31
3e745109-92eb-4843-bf01-98df69ab0a89,C-07909,SKU-1080,Electronics,2,1920.47,THB,0.0,Cash,2025-04-12 14:33:29,Central World,,False,3840.94
9aeda1b4-2453-41c9-b35f-bbcd78de2ddd,C-08024,1119,Sports,2,305.87,THB,10.0,Credit Card,2025-05-20 20:16:13,,BTS08,False,550.57
01268b2f-95d3-4c31-8fb0-ac84a59bde94,C-01944,SKU-1078,Sports,3,1384.23,THB,15.0,Credit Card,2024-10-09 20:23:01,EmQuartier,,False,3529.79
8edef439-0084-4655-a319-6222ac2fee33,C-02727,SKU-1173,Home & Living,2,4130.01,THB,0.0,Credit Card,2024-08-24 17:17:37,Central World,,False,8260.02
5bf8917e-a423-4745-a786-0cfbd08f5a02,C-06711,SKU-1056,Beauty,3,615.75,THB,5.0,PromptPay,2024-09-07 11:38:43,Siam,,False,1754.89
41cdb1e2-5806-419f-9950-f9aad7b1565f,C-01433,SKU-1164,Sports,3,3539.7,THB,10.0,Cash,2025-05-23 15:34:11,Icon Siam,LMP,False,9557.19
f49e84c9-bf0b-4b3a-a6d8-c6bac2b59f13,C-04901,SKU_1082,Beauty,1,1233.6,THB,0.0,PromptPay,2024-12-02 13:38:41,Online,LMP,False,1233.6
9ba986f7-6c13-4172-9231-11863a969db3,C-05245,SKU-1142,Sports,-4,473.38,THB,0.0,PromptPay,2024-07-07 13:53:20,,RAO,True,-1893.52
ec27e421-fe99-41d0-97a3-25671d65d84b,C-01532,SKU_1019,Sports,4,683.92,THB,0.0,PromptPay,2025-01-11 11:31:33,Icon Siam,,False,2735.68
201bee28-8f61-4280-a6ee-1742d46472e9,C-07407,SKU_1157,Electronics,2,2120.27,THB,0.0,Cash,2024-11-01 18:19:30,EmQuartier,RW,False,4240.54
6c9d6718-948a-41ab-82da-c57df8b8fdc4,C-03484,1129,Fashion,1,4113.39,THB,20.0,Credit Card,2024-10-18 13:30:27,Siam,,False,3290.71
9024a550-9c9d-4825-929a-13141633a696,,SKU-1143,Home & Living,5,4190.58,THB,0.0,Credit Card,2024-07-31 21:59:51,,SP02,False,20952.9
af9afce7-fe7d-46b2-b946-2457cfc35a49,C-01638,SKU_1159,Sports,5,4560.56,THB,0.0,Cash,2024-06-12 18:46:00,Siam,SP01,False,22802.8
9366e366-6262-409a-aa6e-b9f20fbe089b,C-08790,SKU_1010,Fashion,4,3801.35,THB,20.0,Credit Card,2024-11-28 10:55:35,,,False,12164.32
f02c9e6e-18f6-44f3-b55e-8d75f0039c7f,,SKU-1150,Sports,2,504.03,THB,0.0,LINE Pay,2024-11-07 10:58:53,Icon Siam,RW,False,1008.06
990ae138-8b46-4ed2-a5ce-ac1af6d994d5,C-04719,SKU-1162,Beauty,3,2594.69,THB,10.0,PromptPay,2025-03-06 16:43:42,Icon Siam,LMP,False,7005.66
3d7ee787-80d8-47fc-9985-946ef077f2a9,,SKU_1076,Sports,3,1975.79,THB,5.0,Credit Card,2025-01-01 18:00:02,Central World,SP05,False,5631.0
33d4040f-c596-4e6e-a2a3-d850d320dfcf,C-08725,1184,Home & Living,5,3399.45,THB,20.0,Cash,2024-09-08 18:05:28,Central World,ME03,False,13597.8
3a3ce9f5-996e-45c7-bb25-fa2a6db36f31,C-00483,SKU-1074,Home & Living,4,2239.97,THB,10.0,Credit Card,2024-06-08 10:34:52,Icon Siam,RW,False,8063.89
def087d0-7a19-4ff9-963a-19e6cf631055,C-00346,SKU-1139,Fashion,2,4520.58,THB,20.0,Cash,2024-08-21 10:48:14,Online,,False,7232.93
974ee4aa-b3c9-46a8-8cd7-81d2765b35e6,C-01107,SKU-1179,Fashion,3,1086.33,THB,5.0,PromptPay,2025-01-03 15:38:04,Icon Siam,,False,3096.04
60bbb331-ac3a-4685-b28a-4f6e7bde3e9a,C-09587,SKU-1090,Electronics,2,4684.36,THB,0.0,PromptPay,2024-06-17 22:42:58,Siam,,False,9368.72
66ba5662-c36b-4819-ab64-ccdcf01ba062,C-05934,1146,Electronics,2,4871.75,THB,0.0,PromptPay,2024-10-11 16:54:49,,,False,9743.5
fd79b1c5-e71d-4675-b1d8-e5f4c12c5e06,C-05048,SKU_1026,Home & Living,4,4450.16,THB,0.0,Credit Card,2025-03-21 22:59:54,Icon Siam,,False,17800.64
34bd447c-0a28-45e2-822a-1c2ca47aa6fc,C-09206,SKU-1101,Home & Living,4,3433.16,THB,5.0,Cash,2024-12-24 21:32:08,Icon Siam,NUA,False,13046.01
8e568995-93c3-43f7-95ed-b9552b29c4e6,C-02273,SKU_1006,Fashion,-2,2299.36,THB,0.0,PromptPay,2024-09-02 09:53:25,,NUA,True,-4598.72
8bce7f6d-bfeb-4222-85af-fd911755a021,C-08253,SKU_1063,Sports,1,3490.51,THB,5.0,Credit Card,2025-04-03 17:02:10,Online,RW,False,3315.98
e32b8748-1c82-45b7-a0b4-4eb7e66dc162,C-02561,SKU-1127,Fashion,2,360.5,THB,20.0,Credit Card,2024-11-03 10:07:51,Icon Siam,,False,576.8
507efabe-ba55-44f0-b1c7-79ee416abdcb,C-03783,SKU_1176,Home & Living,2,3386.27,THB,0.0,PromptPay,2024-07-02 11:40:48,Icon Siam,,False,6772.54
9aea1b58-9878-4036-8285-8364841dd71b,C-09614,SKU-1018,Electronics,5,3400.56,THB,10.0,LINE Pay,2024-10-28 13:42:18,Online,ME04,False,15302.52
aab23dc6-41ee-462e-9713-48a4d5e4042b,C-09698,SKU-1017,Electronics,1,2606.98,THB,0.0,LINE Pay,2025-05-20 19:46:11,Online,,False,2606.98
29ff5447-924f-4d76-83d7-3b29120884b8,C-04460,SKU-1132,Fashion,5,2881.85,THB,0.0,PromptPay,2024-07-06 19:47:40,Central World,,False,14409.25
2a563238-334f-4981-8cbb-33d3bb3b223c,C-00077,SKU-1080,Sports,5,3854.95,THB,0.0,PromptPay,2024-06-04 12:53:07,Icon Siam,,False,19274.75
80781d45-1e10-4ecb-95c1-b09ba29be45d,C-07016,SKU-1029,Fashion,4,2006.36,THB,5.0,Credit Card,2024-10-17 10:43:12,Central World,,False,7624.17
76aa6b00-ff52-4bae-8ce2-8abb15c5473b,C-03378,SKU_1135,Fashion,3,4389.48,THB,0.0,Cash,2024-09-07 12:34:46,EmQuartier,LMP,False,13168.44
07703d07-e319-450a-990c-f3517558b6b9,C-10016,SKU-1179,Sports,1,3174.28,THB,0.0,LINE Pay,2024-07-18 19:32:02,EmQuartier,,False,3174.28
52adb8e3-5082-40a4-987e-6e1cf75b91a3,,SKU-1154,Sports,1,4456.98,THB,15.0,Credit Card,2025-04-29 17:28:42,Central World,,False,3788.43
bd19b66c-e5d4-4c26-8b3e-ed28c42fb095,,SKU-1123,Home & Living,5,2567.85,THB,0.0,Cash,2025-05-15 11:08:15,EmQuartier,BTS08,False,12839.25
37b7a30b-fc4c-41a5-91b2-4284f77434a6,C-01941,SKU_1058,Home & Living,3,1764.22,THB,15.0,Cash,2025-04-20 17:25:21,Siam,,False,4498.76
0ef7dbb1-effd-42ce-8332-b6ffa2a441c0,C-08024,SKU-1184,Electronics,1,4655.07,THB,10.0,PromptPay,2024-07-26 22:19:59,Siam,,False,4189.56
577f8e3a-80b3-4518-870e-cc6c20b341e0,C-05534,SKU_1197,Sports,4,1150.67,THB,0.0,Credit Card,2025-02-21 13:57:03,Central World,BTS06,False,4602.68
100446f2-2b7a-4b45-88ae-d8a2861a9a77,,1085,Fashion,1,3922.87,THB,0.0,PromptPay,2024-06-08 12:59:34,Central World,,False,3922.87
3399cd58-6dc4-4b6f-8621-2991424d7928,,1018,Beauty,3,1497.98,THB,20.0,PromptPay,2025-04-07 09:33:12,Central World,,False,3595.15
23ed50d6-7b59-4c01-b8ae-ae90389a35c4,C-05173,SKU-1186,Beauty,2,637.65,THB,0.0,Credit Card,2025-02-06 22:41:28,Central World,,False,1275.3
0d463951-c669-4e01-8cfe-1a7c848624f6,C-09514,1167,Sports,2,2580.35,THB,10.0,LINE Pay,2025-04-22 22:01:45,EmQuartier,,False,4644.63
9c2aa373-847a-4447-9d99-b5f6ff9bd882,C-06343,1046,Electronics,5,2849.49,THB,5.0,Credit Card,2025-03-02 22:25:12,EmQuartier,RW,False,13535.08
73d2c272-cb8e-4ed5-8d63-8df425511f45,C-08684,SKU-1095,Sports,2,2487.33,THB,15.0,Credit Card,2024-06-07 17:46:02,Online,,False,4228.46
1f1386ad-c260-4894-9c5b-51c3daa65e67,C-08467,SKU-1001,Fashion,5,1653.35,THB,15.0,Cash,2024-08-26 14:49:36,,RW,False,7026.74
545af29e-4f85-46af-95d5-6e8ea297edd3,C-05303,SKU_1174,Electronics,2,1522.58,THB,0.0,LINE Pay,2025-01-01 21:55:16,Online,,False,3045.16
1e6ecb79-5777-48f5-a3f0-75de6addffe9,C-02173,SKU-1114,Electronics,4,811.23,THB,5.0,Credit Card,2024-08-12 14:24:15,Siam,,False,3082.67
ce55ecf2-6796-4893-ab63-bff630f54904,,SKU-1153,Electronics,4,2351.3,THB,5.0,Credit Card,2024-11-14 12:48:20,Online,BTS04,False,8934.94
84fa1a48-654a-4c18-bbb7-3f1fcf2daacf,C-00054,SKU-1005,Electronics,5,2389.27,THB,10.0,Cash,2024-10-28 14:38:04,Online,,False,10751.72
4f914cda-2d83-435c-b530-5756a6b3b4cf,C-06315,SKU_1000,Fashion,1,606.69,THB,15.0,PromptPay,2024-09-16 11:38:01,Icon Siam,LMP,False,515.69
fb16cb03-04f3-4544-9298-82a027ac073a,C-07138,SKU-1069,Sports,2,2047.17,THB,15.0,PromptPay,2025-03-31 20:00:17,Central World,LMP,False,3480.19
370b3976-933d-4f19-be86-a66d07e26e97,C-00992,1016,Sports,1,3207.97,THB,20.0,LINE Pay,2024-08-14 11:22:04,EmQuartier,RW,False,2566.38
bc20bdd5-5944-4c12-83bb-ebaeaf412803,C-08887,SKU-1016,Sports,4,1876.44,THB,10.0,Cash,2024-08-04 11:27:50,Icon Siam,BTS02,False,6755.18
f4ddb04d-1755-4f5e-8a1c-3bdf916f5afb,C-07102,SKU-1101,Fashion,3,1446.0,THB,20.0,LINE Pay,2025-02-01 13:38:03,Siam,,False,3470.4
92dd3b7b-01c5-4593-a591-dd90a286885f,C-07939,SKU_1059,Sports,4,875.79,THB,15.0,LINE Pay,2025-03-30 13:59:07,Central World,,False,2977.69
2fa8ea61-cc7f-43ed-9c03-38d555fe159a,C-03192,1089,Electronics,2,3586.61,THB,15.0,PromptPay,2024-10-20 10:32:29,Siam,,False,6097.24
592f9e09-080e-492e-a433-911152009349,C-08323,1140,Sports,2,1237.2,THB,20.0,Credit Card,2025-01-25 21:27:36,Icon Siam,,False,1979.52
97563470-ad25-4901-ac55-7df4d2eccf3f,C-06116,SKU-1114,Fashion,3,2174.41,THB,0.0,Credit Card,2024-09-12 10:23:28,EmQuartier,,False,6523.23
