campaign_id,report_date,impressions,clicks,ctr,spend_thb,currency,conversions_reported,platform,utm_source,notes,is_billing_adjustment,is_tracking_anomaly
RETARGETING_ALWAYS_ON,2024-08-09,464059,16504,3.56,30883.38,THB,19,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-08-09,357144,12162,3.41,23007.36,THB,20,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-08-10,536373,7187,1.34,26543.23,THB,18,LINE,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-08-10,569485,19093,3.35,33443.02,THB,16,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-08-11,675683,11735,1.74,38084.73,THB,21,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-08-11,333686,10032,3.01,22100.97,THB,19,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-08-12,345587,11427,3.31,20822.33,THB,21,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-08-12,587600,9461,1.61,37138.7,THB,22,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-08-13,718260,20229,2.82,30694.675000000003,THB,22,LINE,newsletter,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-08-13,378767,6685,1.76,25222.93,THB,21,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-08-14,754746,16069,2.13,31325.64,THB,28,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-08-14,369264,7132,1.93,17534.5,THB,24,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-08-15,716451,10317,1.44,29014.68,THB,28,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-08-15,626880,21046,3.36,30426.02,THB,30,Facebook,newsletter,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-08-16,782357,27395,3.5,33020.58,THB,10,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-08-16,387701,14243,3.67,24589.55,THB,14,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-08-17,719126,12466,1.73,29372.74,THB,27,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-08-17,516861,6385,1.24,24974.4,THB,30,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-08-18,610726,13435,2.2,30110.92,THB,19,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-08-18,432856,13612,3.14,25105.24,THB,22,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-08-19,586943,14184,2.42,27224.76,THB,29,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-08-19,451030,14496,3.21,24668.2,THB,26,Facebook,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-08-20,756563,16499,2.18,31832.44,THB,30,LINE,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-08-20,518379,7389,1.43,32734.26,THB,36,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-08-21,648656,24517,3.78,27979.4,THB,19,LINE,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-08-21,577561,12154,2.1,29166.34,THB,14,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-08-22,519498,7251,1.4,22698.63,THB,15,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-08-22,638174,13890,2.18,27696.565,THB,21,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-08-24,467997,13290,2.84,28781.61,THB,22,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-08-24,892613,34491,3.86,40400.45,THB,31,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-08-25,550397,16005,2.91,24162.94,THB,38,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-08-25,725751,9747,1.34,35369.229999999996,THB,29,Facebook,newsletter,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-08-26,813156,20818,2.56,33336.34,THB,25,LINE,newsletter,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-08-26,639947,10141,1.58,30220.77,THB,30,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-08-27,758614,8027,1.06,36650.0,THB,27,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-08-27,675981,14489,2.14,30618.66,THB,22,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-08-29,463532,18211,3.93,30692.84,THB,37,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-08-29,511972,14830,2.9,28768.93,THB,34,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-08-30,709403,20793,2.93,34322.52,THB,29,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-08-30,510041,7282,1.43,33769.64,THB,33,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-08-31,586293,17733,3.02,26278.3,THB,21,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-08-31,373797,11628,3.11,23261.27,THB,21,Facebook,newsletter,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-09-01,482044,14357,2.98,28117.03,THB,28,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-01,530497,9480,1.79,25519.704999999998,THB,36,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-03,656659,25422,3.87,28723.67,THB,17,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-03,542122,18924,3.49,34382.86,THB,22,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-09-04,590691,20727,3.51,27010.74,THB,24,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-09-04,644140,24371,3.78,28813.72,THB,21,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-05,604038,17949,2.97,29252.4,THB,21,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-05,652481,14835,2.27,32690.67,THB,25,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-09-06,415883,4849,1.17,19226.03,THB,31,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-06,603878,13001,2.15,26360.85,THB,27,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-07,701286,20438,2.91,29919.08,THB,25,LINE,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-09-07,650497,17718,2.72,34220.21,THB,20,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-08,596016,14644,2.46,26860.22,THB,18,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-08,353341,5011,1.42,20837.0,THB,21,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-09,505442,5391,1.07,31695.74,THB,21,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-09,653782,21810,3.34,26236.17,THB,25,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-09-10,568598,20803,3.66,23824.95,THB,22,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-10,649749,25670,3.95,26284.1,THB,27,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-11,459262,18139,3.95,28197.31,THB,16,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-11,639855,15777,2.47,26369.36,THB,13,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-12,349905,6111,1.75,19405.79,THB,23,LINE,affiliate,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-12,704261,15485,2.2,32902.24,THB,17,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-09-13,759486,8866,1.17,34545.71,THB,26,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-13,577365,19937,3.45,31834.12,THB,20,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-09-14,519823,14758,2.84,24051.07,THB,21,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-14,677586,16748,2.47,28123.51,THB,23,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-15,453912,17830,3.93,28971.63,THB,26,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-15,628465,12140,1.93,31604.76,THB,26,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-09-16,569147,9437,1.66,31907.28,THB,34,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-16,436798,17121,3.92,25806.34,THB,28,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-16,0,0,0.0,-3346.42,THB,0,Facebook,,billing adjustment,True,False
RETARGETING_ALWAYS_ON,2024-09-17,451944,15136,3.35,29356.68,THB,25,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-17,627078,7255,1.16,30989.17,THB,26,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-18,580087,6993,1.21,35332.729999999996,THB,21,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-18,792087,9438,1.19,32064.6,THB,16,Facebook,newsletter,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-19,618378,17716,2.86,32432.4,THB,22,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-19,693532,12201,1.76,29364.65,THB,23,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-20,842805,12973,1.54,35135.5,THB,25,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-20,535589,18832,3.52,30782.47,THB,28,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-21,378860,7833,2.07,25254.27,THB,14,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-21,529226,13843,2.62,35104.66,THB,16,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-22,487344,9586,1.97,32035.88,THB,23,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-22,506303,5593,1.1,27072.76,THB,24,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-23,660503,8914,1.35,26914.21,THB,17,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-23,585932,15033,2.57,30290.255,THB,22,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-09-24,656783,14930,2.27,31014.85,THB,29,LINE,newsletter,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-24,449930,6773,1.51,29858.22,THB,21,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-25,599114,16814,2.81,30354.19,THB,31,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-25,609918,18272,3.0,36394.81,THB,22,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-26,621531,7640,1.23,33661.21,THB,26,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-26,460562,6800,1.48,29829.26,THB,33,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-09-27,535344,7720,1.44,33094.7,THB,22,LINE,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-09-27,487385,17666,3.62,24508.52,THB,20,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-09-28,523678,14366,2.74,30730.98,THB,20,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-09-28,594241,7082,1.19,36870.48,THB,22,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-29,503496,10061,2.0,28051.5,THB,20,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-09-29,458144,18100,3.95,25312.79,THB,18,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-09-30,567100,7881,1.39,26163.41,THB,19,LINE,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-09-30,546807,6590,1.21,24260.1,THB,20,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-01,389345,4463,1.15,25586.29,THB,31,LINE,newsletter,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-01,483992,6246,1.29,27388.29,THB,22,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-02,396351,8261,2.08,22885.78,THB,27,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-10-02,619594,23107,3.73,29067.94,THB,35,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-03,590041,16024,2.72,32924.825,THB,17,LINE,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-03,466428,7128,1.53,25051.26,THB,20,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-04,726576,19110,2.63,35608.89,THB,18,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-04,565835,15907,2.81,31221.95,THB,18,Facebook,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-05,719459,14894,2.07,33483.03,THB,33,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-05,477713,10296,2.16,26138.42,THB,24,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-06,523746,13050,2.49,32717.18,THB,28,LINE,newsletter,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-06,504023,19906,3.95,24250.09,THB,27,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-10-07,713944,21483,3.01,32872.58,THB,25,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-10-07,493666,13798,2.8,29747.5,THB,30,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-08,754532,7866,1.04,31406.64,THB,29,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-10-08,458513,12107,2.64,23886.16,THB,22,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-09,409388,13342,3.26,25106.45,THB,23,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-10-09,691379,10060,1.46,31597.94,THB,20,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-10,387300,5454,1.41,24874.69,THB,19,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-10,665987,17829,2.68,31014.95,THB,21,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-11,502466,8733,1.74,23052.95,THB,18,LINE,affiliate,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-11,693244,13660,1.97,32689.56,THB,27,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-10-12,479663,6760,1.41,23638.52,THB,26,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-10-12,509393,18194,3.57,31402.5,THB,22,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-10-13,573488,11326,1.97,31721.49,THB,17,LINE,newsletter,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-13,506260,5842,1.15,25969.04,THB,17,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-14,664801,11469,1.73,31531.82,THB,31,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-14,589184,18755,3.18,30132.92,THB,25,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-10-15,437793,4964,1.13,26656.04,THB,23,LINE,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-15,426536,5651,1.32,24612.68,THB,19,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-17,373606,12833,3.43,20462.58,THB,31,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-10-17,507519,19847,3.91,30520.98,THB,23,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-10-18,525534,9957,1.89,22193.11,THB,27,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-18,537633,5753,1.07,29414.75,THB,26,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-10-19,549108,10548,1.92,27854.0,THB,18,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-19,741542,18168,2.45,31954.29,THB,18,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-20,484147,16184,3.34,27686.1,THB,32,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-20,436025,8859,2.03,27566.9,THB,24,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-10-21,521261,15599,2.99,32183.64,THB,21,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-21,608007,20100,3.31,30457.5,THB,21,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-22,499733,11178,2.24,30375.28,THB,25,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-10-22,511738,17195,3.36,31041.31,THB,22,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-10-23,369684,6903,1.87,22320.26,THB,13,LINE,newsletter,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-23,602764,14458,2.4,32292.03,THB,12,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-24,527210,19417,3.68,31664.24,THB,29,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-24,550448,10747,1.95,24577.43,THB,26,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-25,641883,19627,3.06,27938.25,THB,22,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-25,718941,18641,2.59,28829.01,THB,26,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-26,545205,14921,2.74,28414.94,THB,18,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-26,540177,6966,1.29,30452.29,THB,22,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-27,816398,12888,1.58,35226.45,THB,17,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-27,555343,6292,1.13,33705.69,THB,25,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-28,550560,17315,3.14,23291.85,THB,24,LINE,newsletter,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-28,679746,17154,2.52,31706.0,THB,20,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-29,859484,11107,1.29,34780.85,THB,24,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-29,707414,9969,1.41,30682.62,THB,22,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-10-30,678501,26555,3.91,33745.76,THB,33,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-10-30,751436,13894,1.85,37753.38,THB,32,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-10-31,539365,8852,1.64,33453.14,THB,21,LINE,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-10-31,711263,27215,3.83,30084.49,THB,20,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-01,811100,12964,1.6,33546.13,THB,19,LINE,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-11-01,733123,11476,1.57,29630.26,THB,19,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-11-02,713369,11828,1.66,29103.98,THB,27,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-11-02,480347,18681,3.89,27471.35,THB,39,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-03,725814,26880,3.7,35800.85,THB,19,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-11-03,457948,17046,3.72,25439.84,THB,23,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-11-04,753376,9545,1.27,35665.8,THB,15,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-11-04,562196,10146,1.8,31174.41,THB,17,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-05,376082,12254,3.26,22912.875,THB,9,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-11-05,688734,25967,3.77,30599.27,THB,14,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-11-07,478618,8570,1.79,19864.760000000002,THB,25,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-11-07,550745,17702,3.21,31720.96,THB,25,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-08,697641,17145,2.46,32850.76,THB,20,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-11-08,427699,4361,1.02,26423.25,THB,25,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-09,633548,22217,3.51,29537.43,THB,11,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-11-09,837306,12370,1.48,37500.58,THB,9,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-10,542891,6362,1.17,26800.0,THB,23,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-11-10,528056,9193,1.74,24393.75,THB,18,Facebook,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-11-11,610539,21847,3.58,35445.24,THB,26,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-11-11,707820,19722,2.79,37537.25,THB,26,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-13,661696,23859,3.61,29016.08,THB,26,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-11-13,657839,22024,3.35,33399.86,THB,20,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-14,744602,22313,3.0,34835.42,THB,24,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-11-14,419892,13593,3.24,25770.19,THB,23,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-15,438259,10206,2.33,26888.92,THB,21,LINE,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-11-15,824900,24255,2.94,34354.3,THB,21,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-16,601446,11182,1.86,36329.81,THB,22,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-11-16,641591,21556,3.36,31448.53,THB,22,Facebook,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-11-17,519696,15938,3.07,25172.81,THB,27,LINE,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-11-17,727670,9380,1.29,37643.72,THB,23,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-11-20,665092,9636,1.45,26690.28,THB,25,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-11-20,570158,20256,3.55,27542.170000000002,THB,18,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-21,652906,11895,1.82,30489.17,THB,31,LINE,newsletter,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-11-21,675980,8428,1.25,35760.6,THB,28,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-22,764770,20261,2.65,32714.8,THB,25,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-11-22,739656,16363,2.21,30804.66,THB,23,Facebook,newsletter,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-11-24,563559,17944,3.18,31015.31,THB,27,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-11-24,586017,13778,2.35,29189.29,THB,27,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-11-25,538984,8975,1.67,31427.91,THB,30,LINE,newsletter,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-11-25,354179,6487,1.83,17996.41,THB,32,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-26,579373,9742,1.68,27709.76,THB,26,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-11-26,690489,25060,3.63,30049.75,THB,20,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-27,573086,5785,1.01,23993.09,THB,17,LINE,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-11-27,0,0,0.0,-2414.21,THB,0,LINE,,billing adjustment,True,False
RETARGETING_ALWAYS_ON,2024-11-27,665275,22579,3.39,30680.51,THB,17,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-11-28,441877,14396,3.26,28110.55,THB,27,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-11-28,842796,21696,2.57,36636.32,THB,30,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-29,617779,11827,1.91,35842.64,THB,16,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-11-29,510035,16778,3.29,26973.75,THB,18,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-11-30,456855,11792,2.58,28343.86,THB,19,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-11-30,458558,11938,2.6,28678.33,THB,19,Facebook,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-12-01,481137,9101,1.89,27035.28,THB,31,LINE,newsletter,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-12-01,653405,18925,2.9,29848.36,THB,35,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-12-02,608821,19840,3.26,25701.47,THB,20,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-12-02,441564,7643,1.73,24081.969999999998,THB,17,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-12-03,648882,15841,2.44,31708.79,THB,17,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-12-03,735465,28169,3.83,31738.45,THB,21,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-12-04,406013,11425,2.81,25501.23,THB,26,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-12-04,597346,23164,3.88,32894.8,THB,25,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-12-05,538472,9517,1.77,26252.64,THB,19,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-12-05,718505,21548,3.0,30101.27,THB,17,Facebook,affiliate,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-12-06,795019,18561,2.33,32568.5,THB,13,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-12-06,684553,22942,3.35,28853.614999999998,THB,13,Facebook,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-12-07,706900,26042,3.68,30978.12,THB,22,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-12-07,448212,10069,2.25,26753.53,THB,24,Facebook,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-12-08,580467,6029,1.04,28145.37,THB,18,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-12-08,662123,21645,3.27,28104.51,THB,20,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-12-09,604663,11673,1.93,25752.38,THB,20,LINE,affiliate,,False,False
RETARGETING_ALWAYS_ON,2024-12-09,622899,13876,2.23,28231.03,THB,18,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-12-10,424161,6425,1.51,22263.51,THB,25,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-12-10,586515,19560,3.33,26863.48,THB,25,Facebook,,manual adjustment,False,False
RETARGETING_ALWAYS_ON,2024-12-11,610389,10005,1.64,27760.79,THB,21,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-12-11,604254,17034,2.82,27885.62,THB,19,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-12-12,438839,13629,3.11,27949.49,THB,17,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-12-12,437700,7971,1.82,28731.33,THB,21,Facebook,,,False,False
RETARGETING_ALWAYS_ON,2024-12-13,723992,18048,2.49,31085.57,THB,21,LINE,,,False,False
RETARGETING_ALWAYS_ON,2024-12-13,581476,12027,2.07,32804.15,THB,16,Facebook,newsletter,,False,False
RETARGETING_ALWAYS_ON,2024-12-14,397882,6434,1.62,26173.52,THB,14,LINE,,backfilled,False,False
RETARGETING_ALWAYS_ON,2024-12-14,489964,15341,3.13,23766.08,THB,15,Facebook,newsletter,,False,False
